date,refit_date,days_after_refit,monthly_core_scale,monthly_held_extra,daily_implied_extra,implied_to_held_ratio,held_minus_implied_gap,daily_btc_trend,daily_p_bad,daily_downside_semivol30,daily_downside_scaler,btc_return
2023-11-23,2023-11-04,19,1.0,0.39050766081374194,0.3622374646022508,0.9276065515524548,0.028270196211491128,0.7884548416364286,0.0811459440075699,0.26123611586731266,1.0,-0.003049052697874255
2023-11-24,2023-11-04,20,1.0,0.39050766081374194,0.36143455825736287,0.9255504936937822,0.02907310255637907,0.7867069268477737,0.08114560601218714,0.26123611586731266,1.0,0.011242742854936427
2023-11-25,2023-11-04,21,1.0,0.39050766081374194,0.36541634485103824,0.93574693026401,0.025091315962703697,0.7953733980881227,0.08114516847204818,0.2588811393426645,1.0,0.001779200431038408
2023-11-26,2023-11-04,22,1.0,0.39050766081374194,0.3531461164927587,0.9043257070984752,0.037361544320983264,0.7686673060122475,0.08114703531534914,0.2593565386547655,1.0,-0.008820383545342092
2023-11-27,2023-11-04,23,1.0,0.39050766081374194,0.34254778439905514,0.8771858244349221,0.0479598764146868,0.7456013667351773,0.08115033131176842,0.26006050860235513,1.0,-0.005467130855174918
2023-11-28,2023-11-04,24,1.0,0.39050766081374194,0.35677639868379496,0.9136220220119176,0.03373126212994698,0.7765685392962678,0.08114640078747364,0.26006050860235513,1.0,0.0154706828452289
2023-11-29,2023-11-04,25,1.0,0.39050766081374194,0.342392987841033,0.8767894261729787,0.04811467297270894,0.7452632438499863,0.08114886741964933,0.2600090657076161,1.0,0.0009458241348827556
2023-11-30,2023-11-04,26,1.0,0.39050766081374194,0.3288060562850259,0.841996429980037,0.061701604528716036,0.715693975188321,0.0811546060632774,0.2602887068488502,1.0,-0.0034521527611939273
2023-12-01,2023-11-04,27,1.0,0.39050766081374194,0.35706749648155933,0.9143674562939436,0.03344016433218261,0.7772019224942606,0.08114613166259589,0.2602887068488502,1.0,0.025409845625962824
2023-12-02,2023-11-04,28,1.0,0.39050766081374194,0.37564589259699493,0.9619424413191332,0.014861768216747007,0.8176412884666607,0.08114744718566926,0.25590403468764933,1.0,0.019849534104810163
2023-12-03,2023-11-04,29,1.0,0.39050766081374194,0.392224416796273,1.0043962158871702,-0.0017167559825310708,0.8537264442413454,0.08114731728892632,0.25491170729548684,1.0,0.013229540422328379
2023-12-04,2023-12-04,0,0.9999999999971174,0.4070437832472614,0.4070437832472614,1.0,0.0,0.9127542956366426,0.1080977976370958,0.25491170729548684,1.0,0.05050602592898157
2023-12-05,2023-12-04,1,0.9999999999971174,0.4070437832472614,0.41244601452902596,1.0132718678041643,-0.005402231281764536,0.9248682496373781,0.10809779730088559,0.254862732245578,1.0,0.04958717442505667
2023-12-06,2023-12-04,2,0.9999999999971174,0.4070437832472614,0.41098438992234454,1.0096810388397195,-0.003940606675083114,0.9215907053858291,0.1080977976003271,0.25605404735631165,1.0,-0.007048028149456376
2023-12-07,2023-12-04,3,0.9999999999971174,0.4070437832472614,0.4043972888229276,0.9934982561256163,0.002646494424333845,0.9068198009369274,0.10809779758866364,0.25904320956763094,1.0,-0.011186469570312108
2023-12-08,2023-12-04,4,0.9999999999971174,0.4070437832472614,0.4124172801255072,1.0132012748981887,-0.005373496878245787,0.9248038160016794,0.10809779763115009,0.25904320956763094,1.0,0.02074843655902936
2023-12-09,2023-12-04,5,0.9999999999971174,0.4070437832472614,0.4053450224723669,0.9958265895591321,0.0016987607748945033,0.9089449973372444,0.10809779764490544,0.26157523324897636,1.0,-0.010354986383596998
2023-12-10,2023-12-04,6,0.9999999999971174,0.4070437832472614,0.4055199572617757,0.9962563585338925,0.0015238259854857272,0.9093372708315699,0.10809779766106765,0.26157523324897636,1.0,0.0017365305076681992
2023-12-11,2023-12-04,7,0.9999999999971174,0.4070437832472614,0.3847075998579391,0.9451258456494985,0.022336183389322306,0.86266767553273,0.10809779763599568,0.3338696515407143,1.0,-0.05791592552645597
2023-12-12,2023-12-04,8,0.9999999999971174,0.4070437832472614,0.379397195258853,0.9320795719618833,0.02764658798840841,0.8507596331175173,0.10809779756805636,0.3338122004218723,1.0,0.005793219467971067
2023-12-13,2023-12-04,9,0.9999999999971174,0.4070437832472614,0.4003492996802382,0.9835534066787193,0.006694483567023235,0.8977425969162043,0.1080977976193616,0.32890235304144655,1.0,0.033178132182793085
2023-12-14,2023-12-04,10,0.9999999999971174,0.4070437832472614,0.3968154820006445,0.9748717418921893,0.010228301246616944,0.8898183701119586,0.10809779764219425,0.3168203580112873,1.0,0.0035743752541170792
2023-12-15,2023-12-04,11,0.9999999999971174,0.4070437832472614,0.39625081660444206,0.973484506858902,0.010792966642819368,0.8885521653803968,0.10809779764634601,0.329041344257412,1.0,-0.02514884155318664
2023-12-16,2023-12-04,12,0.9999999999971174,0.4070437832472614,0.4058369832769026,0.9970352084467883,0.0012067999703588295,0.9100481694121859,0.10809779763847242,0.2876634509129438,1.0,0.008052636724105389
2023-12-17,2023-12-04,13,0.9999999999971174,0.4070437832472614,0.4009299791871939,0.9849799841891858,0.006113804060067507,0.8990447116871416,0.10809779763942716,0.2973656267373297,1.0,-0.02136759919986808
2023-12-18,2023-12-04,14,0.9999999999971174,0.4070437832472614,0.4065924631836569,0.9988912247719298,0.00045132006360454335,0.9117422562855266,0.10809779763827033,0.2973335466336169,1.0,0.03101295116695857
2023-12-19,2023-12-04,15,0.9999999999971174,0.4070437832472614,0.40177884762161187,0.9870654316750703,0.005264935625649558,0.9009482128226534,0.10809779762402434,0.29898282631184186,1.0,-0.00895053190741213
2023-12-20,2023-12-04,16,0.9999999999971174,0.4070437832472614,0.4137869696431872,1.0165662434201324,-0.006743186395925749,0.9278752054816581,0.10809779763779506,0.29898282631184186,1.0,0.03294872574243679
2023-12-21,2023-12-04,17,0.9999999999971174,0.4070437832472614,0.4080490670840623,1.0024697191756156,-0.0010052838368008743,0.9150085424232418,0.10809779763713474,0.2508084745759241,1.0,0.004416641305385882
2023-12-22,2023-12-04,18,0.9999999999971174,0.4070437832472614,0.4009620722865851,0.9850588285315195,0.006081710960676334,0.8991166771804888,0.10809779762077328,0.2508084745759241,1.0,0.0024449520995490914
2023-12-23,2023-12-04,19,0.9999999999971174,0.4070437832472614,0.3876826220825871,0.9524346963114941,0.019361161164674345,0.8693388603405929,0.10809779760518395,0.25148043646263524,1.0,-0.006069725424980743
2023-12-24,2023-12-04,20,0.9999999999971174,0.4070437832472614,0.3521361777214509,0.865106389568769,0.05490760552581053,0.7896295731884828,0.1080977975545078,0.2579007643906208,1.0,-0.016261438793872096
2023-12-25,2023-12-04,21,0.9999999999971174,0.4070437832472614,0.33608644000230514,0.8256763862627211,0.07095734324495628,0.7536396679350823,0.10809779712589317,0.2579007643906208,1.0,0.013598734633590404
2023-12-26,2023-12-04,22,0.9999999999971174,0.4070437832472614,0.31786077565351345,0.7809007009460376,0.08918300759374798,0.7127704516556164,0.10809777561572739,0.2702554581280773,1.0,-0.024490472192000512
2023-12-27,2023-12-04,23,0.9999999999971174,0.4070437832472614,0.34738463129809316,0.8534330840942289,0.059659151949168265,0.7789744315140706,0.10809747471969926,0.26957811234683376,1.0,0.021640629392459365
2023-12-28,2023-12-04,24,0.9999999999971174,0.4070437832472614,0.31134729624265245,0.7648987874445008,0.09569648700460898,0.6981638837981278,0.10809681374845319,0.2785641439852973,1.0,-0.01991970775187457
2023-12-29,2023-12-04,25,0.9999999999971174,0.4070437832472614,0.30737005618831176,0.7551277499835879,0.09967372705894967,0.6892459928359204,0.10809766213183264,0.28155836080404245,1.0,-0.011672136108276221
2023-12-30,2023-12-04,26,0.9999999999971174,0.4070437832472614,0.30803183969847664,0.7567535787946444,0.09901194354878479,0.6907300013601227,0.1080976963736096,0.2812998646920402,1.0,0.0017431736790995966
2023-12-31,2023-12-04,27,0.9999999999971174,0.4070437832472614,0.3446088135380489,0.8466136266444684,0.06243496970921253,0.7727501864882171,0.10809775380545061,0.2812998646920402,1.0,0.0034005469351414686
2024-01-01,2023-12-04,28,0.9999999999971174,0.4070437832472614,0.38400889626204154,0.9434093138545069,0.023034886985219882,0.8611008259963504,0.10809771708738537,0.2812998646920402,1.0,0.04483939155577654
2024-01-02,2023-12-04,29,0.9999999999971174,0.4070437832472614,0.38388235016914835,0.9430984232375722,0.02316143307811308,0.8608171118706017,0.10809777158134928,0.2812998646920402,1.0,0.017369122139089255
2024-01-03,2024-01-03,0,1.0,0.3656212808559936,0.3656212808559936,1.0,0.0,0.7479500659757647,0.022337726840068024,0.3271553076666726,1.0,-0.04675916542427505
2024-01-04,2024-01-03,1,1.0,0.3656212808559936,0.4124561137042178,1.1280965723290897,-0.046834832848224206,0.8437599018324458,0.02233772235807536,0.3271553076666726,1.0,0.030478772082679795
2024-01-05,2024-01-03,2,1.0,0.3656212808559936,0.4071064877649865,1.1134649679358586,-0.04148520690899288,0.8328161928865262,0.022337722915875147,0.32622408928591007,1.0,-0.00013567045894657959
2024-01-06,2024-01-03,3,1.0,0.3656212808559936,0.4169283838740984,1.140328546790232,-0.051307103018104816,0.8529088275303291,0.022337744864593723,0.3241579252238554,1.0,-0.00400474707164622
2024-01-07,2024-01-03,4,1.0,0.3656212808559936,0.39772697142117674,1.0878113289522349,-0.03210569056518314,0.8136285771990541,0.022337753203393457,0.32417293135035047,1.0,-0.0008938253724500855
2024-01-08,2024-01-03,5,1.0,0.3656212808559936,0.4389337021322047,1.200514644838429,-0.07331242127621107,0.8979249895845842,0.02233770699427162,0.32213331276681434,1.0,0.06879324874536241
2024-01-09,2024-01-03,6,1.0,0.3656212808559936,0.4103155926999372,1.122242096355292,-0.044694311843943624,0.839381098440803,0.02233778324977487,0.3282453565979005,1.0,-0.01791312822889546
2024-01-10,2024-01-03,7,1.0,0.3656212808559936,0.4173999833774248,1.1416184047061122,-0.051778702521431186,0.8538740674942967,0.0223383066257303,0.25384819909169604,1.0,0.011797657774886172
2024-01-11,2024-01-03,8,1.0,0.3656212808559936,0.4109865547672936,1.124077224950065,-0.04536527391130002,0.8407560222951946,0.02234050338329016,0.2549445367150308,1.0,-0.006748190240534524
2024-01-12,2024-01-03,9,1.0,0.3656212808559936,0.33343590385721245,0.9119707230295002,0.03218537699878116,0.6824748847409287,0.02286249263579382,0.3775940206067694,1.0,-0.07674783056058854
2024-01-13,2024-01-03,10,1.0,0.3656212808559936,0.3128396890150294,0.8556386222448765,0.052781591840964204,0.7245111277244578,0.13641163801694725,0.3775940206067694,1.0,0.0015253818538460973
2024-01-14,2024-01-03,11,1.0,0.3656212808559936,0.25610331418198407,0.7004606339718362,0.10951796667400954,0.6078267097409433,0.15731470803204514,0.378354834492692,1.0,-0.0260371606696137
2024-01-15,2024-01-03,12,1.0,0.3656212808559936,0.30062637642060985,0.8222343505738575,0.06499490443538375,0.7134936435107568,0.15731168972613968,0.378354834492692,1.0,0.018660583456239666
2024-01-16,2024-01-03,13,1.0,0.3656212808559936,0.3007985805417566,0.8227053409952674,0.06482270031423698,0.7138950439948621,0.15730307116707923,0.370778000709658,1.0,0.014745560571238991
2024-01-17,2024-01-03,14,1.0,0.3656212808559936,0.30174755658777636,0.8253008574373026,0.06387372426821725,0.7159366656143209,0.15705516680345735,0.37194036255252955,1.0,-0.008388205744593757
2024-01-18,2024-01-03,15,1.0,0.3656212808559936,0.2640858821536655,0.7222935205942796,0.10153539870232808,0.6267661440488541,0.1573064861235357,0.3896110146368122,1.0,-0.0338647048234878
2024-01-19,2024-01-03,16,1.0,0.3656212808559936,0.27526162254697134,0.7528599590880707,0.09035965830902226,0.6532734343155229,0.15728511802908107,0.3896110146368122,1.0,0.008022019236585853
2024-01-20,2024-01-03,17,1.0,0.3656212808559936,0.2919564941984117,0.7985216109819492,0.07366478665758192,0.6929123258800275,0.15730610268011966,0.3896110146368122,1.0,0.0008884028264701804
2024-01-21,2024-01-03,18,1.0,0.3656212808559936,0.2541179158990563,0.6950304295858126,0.1115033649569373,0.6031117066170348,0.15731061721732875,0.38973157428309746,1.0,-0.00277508367701107
2024-01-22,2024-01-03,19,1.0,0.3656212808559936,0.2034174080301361,0.556360963327667,0.1622038728258575,0.4827819744665131,0.15731150379043146,0.42588603751144966,1.0,-0.048395719803089654
2024-01-23,2024-01-03,20,1.0,0.3656212808559936,0.21301915734882967,0.5826224251775187,0.15260212350716393,0.5049875093762681,0.15633890583971544,0.42202905420998554,1.0,0.008329453937801379
2024-01-24,2024-01-03,21,1.0,0.3656212808559936,0.20997104964298152,0.5742856355390383,0.15565023121301208,0.4935434354030641,0.14912838635366052,0.42202905420998554,1.0,0.004694016682707636
2024-01-25,2024-01-03,22,1.0,0.3656212808559936,0.22262138403892007,0.6088851926718222,0.14299989681707354,0.4960448552991382,0.10241430120399503,0.41321269707382946,1.0,-0.003088196846292135
2024-01-26,2024-01-03,23,1.0,0.3656212808559936,0.29739729643360635,0.8134025889776956,0.06822398442238725,0.6110468105074052,0.026597336506341968,0.41321269707382946,1.0,0.04660583582680067
2024-01-27,2024-01-03,24,1.0,0.3656212808559936,0.30218919980658776,0.8265087828014319,0.06343208104940584,0.6182140635523772,0.02238005369806576,0.4072089259400498,1.0,0.007104138318376307
2024-01-28,2024-01-03,25,1.0,0.3656212808559936,0.26650968832026456,0.7289228014745512,0.09911159253572904,0.5452040440408615,0.022348820654417692,0.405212433978102,1.0,-0.0021265114030820653
2024-01-29,2024-01-03,26,1.0,0.3656212808559936,0.3026069072754924,0.8276512422007499,0.06301437358050122,0.6190477838940819,0.022347175295702428,0.405212433978102,1.0,0.03025476873531141
2024-01-30,2024-01-03,27,1.0,0.3656212808559936,0.2794865275492414,0.7644153723626446,0.08613475330675219,0.5717452516677284,0.022338963956395244,0.4062667247291391,1.0,-0.008350518558888909
2024-01-31,2024-01-03,28,1.0,0.3656212808559936,0.2690736977989738,0.7359355483056611,0.09654758305701983,0.550443401215013,0.022338365016138017,0.40733315952057864,1.0,-0.008409193057467013
2024-02-01,2024-01-03,29,1.0,0.3656212808559936,0.31411077408362975,0.8591151295904678,0.05151050677236385,0.6425755504637958,0.02233823289133229,0.40733315952057864,1.0,0.011811648661343321
2024-02-02,2024-02-02,0,1.0,0.29998866731365975,0.29998866731365975,1.0,0.0,0.601473720074037,0.002487865050086081,0.37150951722170195,1.0,0.0027170847671955656
2024-02-03,2024-02-02,1,1.0,0.29998866731365975,0.2814480353402275,0.9381955587207343,0.018540631973432253,0.5642999927335726,0.0024879001793296327,0.371823881339376,1.0,-0.004372916666666726
2024-02-04,2024-02-02,2,1.0,0.29998866731365975,0.2550463962690079,0.8501867705633643,0.04494227104465187,0.511365058674201,0.002487980190675965,0.37345793279420725,1.0,-0.00995580442160382
2024-02-05,2024-02-02,3,1.0,0.29998866731365975,0.25708608869194705,0.8569860021516914,0.042902578621712706,0.5154546449945523,0.002488031921162926,0.37319554426112606,1.0,0.0029547085589325395
2024-02-06,2024-02-02,4,1.0,0.29998866731365975,0.26663293965716095,0.8888100408752342,0.0333557276564988,0.5345962926613705,0.0024886318242602627,0.3731825093992398,1.0,0.009137482526979213
2024-02-07,2024-02-02,5,1.0,0.29998866731365975,0.34106003714085253,1.1369097379410327,-0.04107136982719278,0.6838216259310659,0.002488297510398258,0.3731825093992398,1.0,0.029018108329785353
2024-02-08,2024-02-02,6,1.0,0.29998866731365975,0.3612512502824208,1.204216324294366,-0.061262582968761026,0.7243045820065546,0.002488016072907687,0.3678179473429119,1.0,0.021173809910348673
2024-02-09,2024-02-02,7,1.0,0.29998866731365975,0.4295764130206361,1.4319754704983005,-0.12958774570697634,0.8612957825694165,0.0024880610952852733,0.3678179473429119,1.0,0.04071925305788526
2024-02-10,2024-02-02,8,1.0,0.29998866731365975,0.4353164081171142,1.4511095102867988,-0.13532774080345444,0.8728042700680727,0.002487904686436672,0.36705889686644133,1.0,0.013118685789101692
2024-02-11,2024-02-02,9,1.0,0.29998866731365975,0.4332702743769932,1.4442888068300859,-0.13328160706333347,0.8687040026557935,0.002490438509771933,0.2390642302220579,1.0,0.011495025558578842
2024-02-12,2024-02-02,10,1.0,0.29998866731365975,0.4463187371279848,1.4877853257747449,-0.14633006981432506,0.8948675098879523,0.0024920288281131183,0.2390642302220579,1.0,0.03348406490353306
2024-02-13,2024-02-02,11,1.0,0.29998866731365975,0.4528865842278438,1.5096789764871958,-0.15289791691418403,0.9080668491018216,0.002525894044477742,0.22116935999415288,1.0,-0.004360815405169416
2024-02-14,2024-02-02,12,1.0,0.29998866731365975,0.4633091546043649,1.544422190188744,-0.16332048729070514,0.9289492446447175,0.002509217214422968,0.22116935999415288,1.0,0.04216493536465804
2024-02-15,2024-02-02,13,1.0,0.29998866731365975,0.4671549059862452,1.5572418457321293,-0.16716623867258545,0.9367465611629092,0.002601289709987078,0.22116935999415288,1.0,0.001637797501195637
2024-02-16,2024-02-02,14,1.0,0.29998866731365975,0.4568535870258042,1.5229028186859168,-0.15686491971214445,0.9211560528540561,0.008086446134038337,0.21920898319815094,1.0,0.004705281418658558
2024-02-17,2024-02-02,15,1.0,0.29998866731365975,0.4036037264215236,1.345396577929815,-0.10361505910786384,0.9176069599596065,0.12031241254035299,0.18617124298207738,1.0,-0.00923699224792518
2024-02-18,2024-02-02,16,1.0,0.29998866731365975,0.37826307349732285,1.2609245438655907,-0.0782744061836631,0.903934235968269,0.16307390859659593,0.18617124298207738,1.0,0.009585683458475325
2024-02-19,2024-02-02,17,1.0,0.29998866731365975,0.3745609337947831,1.2485836120040918,-0.07457226648112336,0.8957353210373785,0.16367943744589056,0.18775898332318364,1.0,-0.0069611856456185395
2024-02-20,2024-02-02,18,1.0,0.29998866731365975,0.37512850417393734,1.2504755847383844,-0.07513983686027759,0.8970940961095439,0.16368080940278432,0.18750860927354862,1.0,0.009349928044047662
2024-02-21,2024-02-02,19,1.0,0.29998866731365975,0.3723305375884534,1.2411486771237095,-0.07234187027479366,0.8905439830229882,0.16381325417625736,0.07728513918458464,1.0,-0.007834658340927003
2024-02-22,2024-02-02,20,1.0,0.29998866731365975,0.36998533794681976,1.2333310496691978,-0.06999667063316001,0.8850956244581385,0.1639652762415874,0.08609721988115553,1.0,-0.010819220824005882
2024-02-23,2024-02-02,21,1.0,0.29998866731365975,0.3634509852699569,1.211549051251135,-0.06346231795629714,0.8693271062084478,0.1638337682690216,0.09379522265030547,1.0,-0.010611947102289299
2024-02-24,2024-02-02,22,1.0,0.29998866731365975,0.3773525643280685,1.2578893986469137,-0.07736389701440877,0.9025059811200937,0.16376717224690543,0.09317269681388081,1.0,0.016239704478250294
2024-02-25,2024-02-02,23,1.0,0.29998866731365975,0.37321543372619015,1.2440984423453787,-0.0732267664125304,0.8925930823853052,0.16375010944777993,0.09317269681388081,1.0,0.0031149029382824267
2024-02-26,2024-02-02,24,1.0,0.29998866731365975,0.3899444975425335,1.299864094982023,-0.08995583022887377,0.9326218129645791,0.1637671516539072,0.09317269681388081,1.0,0.05311581448263403
2024-02-27,2024-02-02,25,1.0,0.29998866731365975,0.3989547666591709,1.3298994599753828,-0.09896609934551115,0.9540746429794185,0.16368227665437024,0.09287634748397867,1.0,0.04700873606531397
2024-02-28,2024-02-02,26,1.0,0.29998866731365975,0.40548296721199395,1.351660950538616,-0.1054942998983342,0.9696864117756614,0.16368227441800412,0.09287634748397867,1.0,0.09458295215029322
2024-02-29,2024-02-02,27,1.0,0.29998866731365975,0.40147088857982305,1.3382868498830869,-0.1014822212661633,0.9600815857095204,0.16367339077099866,0.11474794134440344,1.0,-0.020840561185672013
2024-03-01,2024-02-02,28,1.0,0.29998866731365975,0.4024345509147541,1.3414991790139186,-0.10244588360109436,0.9617638013386832,0.1631322568917573,0.11090283503997347,1.0,0.02056109684484042
2024-03-02,2024-02-02,29,1.0,0.29998866731365975,0.4005712494502812,1.3352879394989117,-0.10058258213662147,0.956778306672418,0.16266653067536802,0.11315639734631551,1.0,-0.006421437490282567
2024-03-03,2024-03-03,0,1.0,0.3500070909442069,0.3500070909442069,1.0,0.0,0.9675498726038125,0.27650842431038997,0.11315639734631551,1.0,0.018176148396896963
2024-03-04,2024-03-03,1,1.0,0.3500070909442069,0.35394753392691636,1.011258180433086,-0.003940442982709458,0.9781693562612913,0.2763062313058825,0.11211910146099503,1.0,0.08130909844524137
2024-03-05,2024-03-03,2,1.0,0.3500070909442069,0.34125235298762086,0.9749869697411885,0.008754737956586045,0.9426673994171987,0.2759856696039365,0.2617829741012568,1.0,-0.0662561793261438
2024-03-06,2024-03-03,3,1.0,0.3500070909442069,0.370508963017344,1.0585755906196919,-0.020501872073137084,0.9566497822682344,0.22540313104162252,0.2617829741012568,1.0,0.03687825044280779
2024-03-07,2024-03-03,4,1.0,0.3500070909442069,0.4793334511013843,1.3694964002251964,-0.1293263601571774,0.9595312024333873,0.0009007526054669487,0.2617829741012568,1.0,0.011337735667442228
2024-03-08,2024-03-03,5,1.0,0.3500070909442069,0.47972648675275664,1.370619336478608,-0.12971939580854974,0.960036564293202,0.0006078839175447826,0.2617829741012568,1.0,0.01946959415424332
2024-03-09,2024-03-03,6,1.0,0.3500070909442069,0.47985104423702357,1.3709752077951887,-0.12984395329281667,0.9602869074681855,0.0006090044439741325,0.2617829741012568,1.0,0.002775519239201163
2024-03-10,2024-03-03,7,1.0,0.3500070909442069,0.4820903971779684,1.3773732294321326,-0.13208330623376152,0.9647635717519247,0.0006040623973080088,0.2617829741012568,1.0,0.009406810711886537
2024-03-11,2024-03-03,8,1.0,0.3500070909442069,0.48608499026633,1.388786121318367,-0.1360778993221231,0.9747591808779383,0.0026562461745129225,0.2617829741012568,1.0,0.04527851721999632
2024-03-12,2024-03-03,9,1.0,0.3500070909442069,0.4899982462710543,1.3999666262451889,-0.13999115532684742,0.980601867531038,0.0006173504344363253,0.26354573526386593,1.0,-0.008686272251904659
2024-03-13,2024-03-03,10,1.0,0.3500070909442069,0.4924952035373447,1.407100645329072,-0.14248811259313782,0.9855807035584989,0.0005989326715491225,0.26354573526386593,1.0,0.02267815838910625
2024-03-14,2024-03-03,11,1.0,0.3500070909442069,0.49042014017105456,1.401172012967104,-0.14041304922684766,0.9814280624389045,0.0005989049216043803,0.2753790475295046,1.0,-0.02303838069662678
2024-03-15,2024-03-03,12,1.0,0.3500070909442069,0.4878224216445555,1.3937501104008123,-0.13781533070034863,0.9762295071078249,0.0005988999661011968,0.2908336027116818,1.0,-0.026461942143979122
2024-03-16,2024-03-03,13,1.0,0.3500070909442069,0.4736990032987154,1.3533983040767186,-0.1236919123545085,0.9479657718234334,0.0005989300910206044,0.3630995507286401,1.0,-0.06042056205876711
2024-03-17,2024-03-03,14,1.0,0.3500070909442069,0.4772631211201585,1.3635812915465673,-0.1272560301759516,0.9550982626288176,0.0005989126049984774,0.3630995507286401,1.0,0.04736324902225286
2024-03-18,2024-03-03,15,1.0,0.3500070909442069,0.4686266434981289,1.3389061411125256,-0.11861955255392198,0.9378149526074195,0.000598908782164493,0.36388000893215533,1.0,-0.011455624132592601
2024-03-19,2024-03-03,16,1.0,0.3500070909442069,0.3742152390283863,1.0691647361168415,-0.024208148084179426,0.7908794597260136,0.0006235677075107714,0.47522627979949505,0.9469173299714435,-0.08390165417862072
2024-03-20,2024-03-03,17,1.0,0.3500070909442069,0.4229722016122257,1.208467521247019,-0.0729651106680188,0.8927433104020707,0.0006179415173127256,0.4746012146075947,0.9481644508054299,0.09530768162693293
2024-03-21,2024-03-03,18,1.0,0.3500070909442069,0.3874015448581222,1.1068391323531106,-0.037394453913915326,0.8445291156690736,0.0007473676043922928,0.49012978771709914,0.9181241607370701,-0.034481462477213065
2024-03-22,2024-03-03,19,1.0,0.3500070909442069,0.37395909922812104,1.0684329229425018,-0.02395200828391414,0.8286130563441583,0.0012469750984694925,0.49792999982105934,0.9037414900924148,-0.026024380901316868
2024-03-23,2024-03-03,20,1.0,0.3500070909442069,0.3696907601801537,1.056237915588643,-0.019683669235946777,0.8168714937017143,0.0013668128080113957,0.4964821710689284,0.9063769581718271,0.003031037371247214
2024-03-24,2024-03-03,21,1.0,0.3500070909442069,0.3654475288256729,1.0441146430485526,-0.015440437881465985,0.8048301740786147,0.000877958070087344,0.4950855821659124,0.9089337605658583,0.05032004214407837
2024-03-25,2024-03-03,22,1.0,0.3500070909442069,0.40530070954326086,1.1579785668052882,-0.05529361859905396,0.8923762155561414,0.0006280896701575423,0.4950855821659124,0.9089337605658583,0.039726534701165495
2024-03-26,2024-03-03,23,1.0,0.3500070909442069,0.3941607921430307,1.1261508761999972,-0.04415370119882378,0.8678630023364864,0.0006444963997061086,0.4950855821659124,0.9089337605658583,0.0015453632591067024
2024-03-27,2024-03-03,24,1.0,0.3500070909442069,0.3857748889018593,1.1021916380641386,-0.03576779795765239,0.8505535115271243,0.0006350213465338303,0.4957632512574322,0.9076913201183019,-0.007401411670572067
2024-03-28,2024-03-03,25,1.0,0.3500070909442069,0.3868627771792474,1.1052998273138286,-0.036855686235040486,0.8529599515400615,0.0006442448710641684,0.4957632512574322,0.9076913201183019,0.018865844086057848
2024-03-29,2024-03-03,26,1.0,0.3500070909442069,0.3776942679629938,1.0791046174067382,-0.027687177018786924,0.8364212935154453,0.0007372849185270688,0.4979054590212126,0.9037860337675638,-0.01314004119772949
2024-03-30,2024-03-03,27,1.0,0.3500070909442069,0.3758500721465754,1.073835593252275,-0.025842981202368498,0.8236161310862589,0.0008369609089739945,0.49263933401192095,0.9134471588683799,-0.0038419173280550556
2024-03-31,2024-03-03,28,1.0,0.3500070909442069,0.3699860118038257,1.0570814745659067,-0.019978920859618776,0.8106965370709635,0.0007513889377074737,0.49263933401192095,0.9134471588683799,0.024400356528065048
2024-04-01,2024-03-03,29,1.0,0.3500070909442069,0.356669937167517,1.0190363178224071,-0.006662846223310093,0.791364115780882,0.0010436239132981166,0.4986994502460771,0.9023470945836276,-0.022870507453632394
2024-04-02,2024-04-02,0,1.0,0.2907748252343305,0.2907748252343305,1.0,0.0,0.7026862628378514,0.0003527622884884109,0.5435430516997475,0.8279013016407383,-0.0600979471584987
2024-04-03,2024-04-02,1,1.0,0.2907748252343305,0.29581971207411517,1.0173498061110313,-0.005044886839784657,0.7148777332549765,0.0003527622884930581,0.5435430516997475,0.8279013016407383,0.007626941162614864
2024-04-04,2024-04-02,2,1.0,0.2907748252343305,0.3588961288423103,1.2342751080774685,-0.0681213036079798,0.7788723687147538,0.0003527622885333663,0.4881202348046416,0.9219040062539134,0.03827144435510177
2024-04-05,2024-04-02,3,1.0,0.2907748252343305,0.37690995562540236,1.296226230457389,-0.08613513039107185,0.8199646576340311,0.0003527622889414762,0.48931306636490113,0.9196566184979338,-0.009741444423889245
2024-04-06,2024-04-02,4,1.0,0.2907748252343305,0.36585091900002414,1.2581932383767787,-0.07507609376569363,0.7959058100369065,0.00035276228914112734,0.48931306636490113,0.9196566184979338,0.01585623959202964
2024-04-07,2024-04-02,5,1.0,0.2907748252343305,0.3737072035695802,1.285211686632142,-0.08293237833524969,0.8129970956113064,0.00035276228938682837,0.48931306636490113,0.9196566184979338,0.006740449372967916
2024-04-08,2024-04-02,6,1.0,0.2907748252343305,0.4185989276494833,1.4395982434591492,-0.1278241024151528,0.9106586901124061,0.0003527625337968093,0.48931306636490113,0.9196566184979338,0.03257781566683815
2024-04-09,2024-04-02,7,1.0,0.2907748252343305,0.362439295903743,1.2464603688151452,-0.0716644706694125,0.8128648219868133,0.0003527644066037867,0.5044432772981087,0.8920725485931403,-0.034543423624685876
2024-04-10,2024-04-02,8,1.0,0.2907748252343305,0.39079161870226625,1.3439664812362415,-0.10001679346793574,0.8764523121725749,0.0003527623506679995,0.5044432772981087,0.8920725485931403,0.02147745350417951
