date,CORE_PRICE_ONLY,ASYM_BETA_0022_PRICE_ONLY,ASYM_BETA_0024_PRICE_ONLY,CORE_STRICT_ROUTER,ASYM_BETA_0022_STRICT_ROUTER,ASYM_BETA_0024_STRICT_ROUTER,ASYM_BETA_0024_ALL_PERP_STRESS
2023-12-28,-0.03385845814015207,-0.04708044826407176,-0.04616031545562467,-0.036049793476786496,-0.050304481152941394,-0.04931346154935412,-0.049876096541556114
2023-12-29,0.01562758522818479,0.021730278289176154,0.02046720061878771,0.013259994329990255,0.017992080703359337,0.017008142553951,0.01591580081009325
2023-12-30,-0.019237670737267017,-0.0267501301482206,-0.02522726902734398,-0.020903185920412737,-0.029219940059512672,-0.02753509401713028,-0.027976510696555157
2023-12-31,0.0008170545763368354,0.0011361207161566479,0.0010714423741197752,-0.0007280284756880917,-0.0011860619299617348,-0.0010932055544804475,-0.001537346206284873
2024-01-01,0.06267726180069724,0.08715321794414571,0.08219166275054399,0.06083211771424324,0.08415106680918405,0.07942804508863088,0.07846486081129722
2024-01-02,-0.0057818201670028335,-0.008039665720097703,-0.008038421829881032,-0.007988138840089531,-0.011547840583853608,-0.011524861654324092,-0.012671873603477657
2024-01-03,-0.06184111744741766,-0.0859905527453075,-0.08558866185900836,-0.06269665918185352,-0.08750490085816032,-0.08709234326420823,-0.08800249959868434
2024-01-04,0.04766934662820273,0.06628459566650315,0.06597480378762904,0.04731083004215919,0.0654034819472391,0.06510253324553261,0.06414610557608968
2024-01-05,-0.023754803581743273,-0.033031238351848576,-0.032876861467028444,-0.024048158938881903,-0.03364862211999531,-0.03348890454183173,-0.03403526009020541
2024-01-06,-0.03287089266784351,-0.04570723082652786,-0.045493610621508834,-0.033225412532460474,-0.0463064502796674,-0.04608881307116619,-0.04637774890343627
2024-01-07,-0.02353531907443073,-0.03272604344461093,-0.03257309293801314,-0.023930821892452103,-0.03347835719613279,-0.033319525467084055,-0.0338510139070044
2024-01-08,0.08157908815120105,0.11343635387159187,0.1129061905531745,0.08131093904571474,0.11259835369555282,0.11207793533398247,0.11091602426994718
2024-01-09,-0.001396286139018585,-0.0019415466899819593,-0.0019324725545668848,-0.0019062637017976947,-0.0030678022304947428,-0.0030484796647475276,-0.004117241751460998
2024-01-10,0.01918385188610264,0.026675294618871095,0.026550623274701216,0.018530817038268532,0.025322750764380286,0.02520980099724124,0.02408911523060553
2024-01-11,-0.013668211943743114,-0.019005754562599085,-0.018916928065942293,-0.01470487912534213,-0.020681105953658685,-0.020581710156524657,-0.021200925369930457
2024-01-12,-0.0773128495607202,-0.10750411607121996,-0.10700167803460639,-0.07796041385712704,-0.10848384270321076,-0.10797607319881164,-0.10825483336158026
2024-01-13,0.021008021836500627,0.029211817062364767,0.027987565777529488,0.020971540683824452,0.02905628422947748,0.02784955327943406,0.027582562632380014
2024-01-14,-0.03167099302056324,-0.04326302528584468,-0.04158923477488731,-0.03239958544780919,-0.044305545824477544,-0.04258692386604457,-0.04275004671964444
2024-01-15,0.01347781031914217,0.01840558459116106,0.016757274508964692,0.013070280762290665,0.017812330387112052,0.016223645260037722,0.016130684253387484
2024-01-16,0.027578715197230444,0.03766208037200449,0.034704917772784435,0.026842776602359786,0.036626428698480984,0.033742725497534876,0.033685825648739565
2024-01-17,0.0019380578004648524,0.0026466529758437628,0.0034270921450050736,0.0011994280959788384,0.0016066961078053943,0.0024574406817476913,0.0023735671935996017
2024-01-18,-0.04435900097820058,-0.06057759573334254,-0.05773205274672934,-0.04481844524937706,-0.061242536228809485,-0.05836163446935616,-0.05849384266458002
2024-01-19,0.0029006709639362986,0.003961217997112477,0.0036627247731387622,0.002322807035317842,0.003143133199223991,0.002911400891045579,0.002834402103931266
2024-01-20,-0.0057557535772348924,-0.007860179572434981,-0.007275766838138086,-0.006070773418783815,-0.008315462418768349,-0.007692158789634029,-0.007763333063593225
2024-01-21,-0.009856914119256124,-0.013460811684826076,-0.012736854038503834,-0.010178137478047855,-0.01392468192364471,-0.013172068684027538,-0.013245459780892865
2024-01-22,-0.06310160179049368,-0.08617289026119884,-0.08152452422755042,-0.06324967347347776,-0.08638287406796108,-0.08172230058491237,-0.08175736779276765
2024-01-23,0.006817516694301766,0.009310145880329497,0.008214171084174866,0.006724615353962404,0.009069419284384983,0.008039112132304682,0.0077289222682512815
2024-01-24,0.02854736400229041,0.03898488779387011,0.034354394793729134,0.028578356680836636,0.03888442774633516,0.034312578301896046,0.03392267649828673
2024-01-25,-0.012020610758394445,-0.01641560186054996,-0.014465812241806212,-0.012185448428271184,-0.0167078608463469,-0.014701684858044128,-0.014888465321914679
2024-01-26,0.05419694621854365,0.07401250311345098,0.06522154854146849,0.05406413266607113,0.07379633556252929,0.06504272788809429,0.06495759026426695
2024-01-27,0.014388653467814039,0.01964945137850924,0.018620810164260232,0.014095941837855896,0.01920727909873632,0.018206660886204595,0.018096344217879867
2024-01-28,0.007952442219545108,0.01086002432978847,0.01031747703568229,0.007433748105751592,0.010156300724868172,0.009648358001317803,0.00966645023032875
2024-01-29,0.044821070552277464,0.061208607776938005,0.058150735757784705,0.044301050096426486,0.060478716926520404,0.05746047716658231,0.05743692049862781
2024-01-30,-0.00555212788684023,-0.0075821039963030355,-0.007203315709840146,-0.006413243095552357,-0.008687410019279973,-0.008263135535138133,-0.008076702146272985
2024-01-31,-0.02609808765299393,-0.03564010388857356,-0.0338595883630816,-0.0258672519718931,-0.03529183142291181,-0.03353305012797303,-0.033434064948241415
2024-02-01,0.010289075155754168,0.014050979993024588,0.013349018289877643,0.010537892318062347,0.014370155435061704,0.013655025763904538,0.013595197139314008
2024-02-02,0.015518648712193994,0.021192596931500576,0.020133852883503355,0.015392882533228791,0.020965403212359845,0.019925669750850306,0.01977680661752701
2024-02-03,-0.015210916476105285,-0.019806835345162664,-0.019734601912376394,-0.015324054501048234,-0.019946679434779457,-0.01987422103498304,-0.01985240237723418
2024-02-04,-0.017585088817580197,-0.022860416176558422,-0.022814846689473388,-0.017631742384225157,-0.022951814523085035,-0.02290586060487043,-0.02300944423811002
2024-02-05,0.002367499844446952,0.00307772296764789,0.0030715878974924586,0.0023685998027240807,0.0030410965106655308,0.0030352875563082193,0.0029084356025068647
2024-02-06,0.01094549225659014,0.014229015891736599,0.014200652061835017,0.010630254590186405,0.013786613408524717,0.013759351514348372,0.013655096448720316
2024-02-07,0.03649501617975648,0.04744310744711208,0.04734853532491677,0.03582280616990019,0.04651172605932019,0.04641941511944281,0.04625830972657763
2024-02-08,0.018595605765931777,0.024174076757543857,0.024125888646265067,0.017939275212239814,0.02317446993586736,0.023129262748108115,0.022656818601022755
2024-02-09,0.04069827970138318,0.05290730239095969,0.05280183805407325,0.03924830884434449,0.050800364590610325,0.05070063772462863,0.05003370894438097
2024-02-10,0.016237667188547467,0.021108783328722562,0.021066705510810156,0.015306652404579069,0.019760663586031457,0.019722205199585785,0.019281893104903025
2024-02-11,-0.001361926721673845,-0.0017704893038876434,-0.001766960046640332,-0.0020917044492682058,-0.002800606628828528,-0.002794484275501219,-0.003067356412226774
2024-02-12,0.03619112979031114,0.04704805858468227,0.046954273944827415,0.03574818424633941,0.046217267775420456,0.04612686722051529,0.045297255562703365
2024-02-13,0.0015816847374010012,0.0020561722338842832,0.0020520735021143576,0.001257662147535088,0.0014682134634129707,0.0014663955586724509,0.0009113568538650085
2024-02-14,0.0410415715230118,0.05335357786865836,0.053247223935341995,0.040421252417414344,0.05235834230882497,0.052255263479561664,0.05165764326361133
2024-02-15,-0.014013964376699772,-0.018217994873847038,-0.018181679494647152,-0.01430107068143649,-0.018722265875363187,-0.0186840827205077,-0.019126164930165945
2024-02-16,-0.011612116999921818,-0.015095620503418658,-0.015065529201569285,-0.012223704368396815,-0.015943105610743635,-0.01591098393603052,-0.01609523155490289
2024-02-17,-0.011008417269616544,-0.014310817695561489,-0.014282290803613524,-0.011841801395730767,-0.015512833248229496,-0.015481133079554898,-0.015888862719272034
2024-02-18,0.020033385247416158,0.026043173789569662,0.025991259858410616,0.01965021957721036,0.025448461083314555,0.025398384920080508,0.025086144598477356
2024-02-19,0.004445413490545763,0.005778987159232752,0.005780282844672779,0.003491105345858614,0.004494121286434893,0.004495415316658091,0.004352937705203619
2024-02-20,0.0034226787577707994,0.004449443596957233,0.004449443596957233,0.0025778147654569317,0.003314216586818519,0.003314216586818519,0.0031946121376342784
2024-02-21,-0.017922553138086536,-0.02329911596883937,-0.02329911596883937,-0.018532221258709014,-0.024121225558477066,-0.024121225558477066,-0.024234339912097336
2024-02-22,-0.0014646453164263685,-0.0019040223129883085,-0.0019040223129883085,-0.0012270646002163765,-0.0016324599417795183,-0.0016324599417795183,-0.0017563218296987593
2024-02-23,-0.01495244706498771,-0.01943801173309142,-0.01943801173309142,-0.01496041359405531,-0.01948906101595871,-0.01948906101595871,-0.01962485242699985
2024-02-24,0.019420571794991105,0.025246523246239737,0.025246523246239737,0.019755946082844922,0.02563264728576442,0.02563264728576442,0.02545810835124529
2024-02-25,0.02146225031742213,0.027900682187697763,0.027900682187697763,0.02096001371883549,0.02719102681420127,0.02719102681420127,0.027015535444061767
2024-02-26,0.03526535186466941,0.04584455777289888,0.04584455777289888,0.034665583564101876,0.04497079469996268,0.04497079469996268,0.044683655964609326
2024-02-27,0.020543582966324525,0.025987095149830608,0.025987095149830608,0.01975349682192773,0.024785805457680166,0.024785805457680166,0.02425297340888055
2024-02-28,0.06958051195714997,0.0904804252090397,0.0904804252090397,0.06708644833344701,0.08682984473210742,0.08682984473210742,0.08567788999709292
2024-02-29,0.017013853659033296,0.022117816944076333,0.022117816944076333,0.014176751843078428,0.01796722207290946,0.01796722207290946,0.016485144879214264
2024-03-01,0.025199389924648097,0.032758921325260544,0.032758921325260544,0.023606775487167386,0.030380587183574725,0.030380587183574725,0.02940426132865137
2024-03-02,-0.002548672930112926,-0.003313245925835903,-0.003313245925835903,-0.003928590961448264,-0.005239636362759814,-0.005239636362759814,-0.00568668152764884
2024-03-03,0.014176488432516069,0.018429274304574077,0.018429274304574077,0.012467266656606135,0.015982389628617533,0.015982389628617533,0.01526271538635604
2024-03-04,0.046060780411732845,0.06188634513693869,0.06188634513693869,0.04401649209550018,0.05876597417033991,0.05876597417033991,0.057915182310462665
2024-03-05,-0.06347362999921913,-0.08567315337005504,-0.08567315337005504,-0.06540063715548838,-0.08919100102625166,-0.08919100102625166,-0.09198332302836965
2024-03-06,0.05665326791804119,0.07648231341451767,0.07598195153053264,0.05452355634782102,0.07318290286757678,0.0727123099295437,0.07165321861344154
2024-03-07,0.03511136541135032,0.049961548694251116,0.04996146757022684,0.03360795563092078,0.04764061463971658,0.04764053369501653,0.047050285388425594
2024-03-08,0.0085570373110648,0.0115820183102467,0.0115820183102467,0.006893047387438012,0.009092863219327896,0.009092863219327896,0.008417553205773087
2024-03-09,0.002149348361451888,0.0029016355288693646,0.0029016355288693646,0.00038262115720044676,0.00034773568267576493,0.00034773568267576493,-0.00013074036165183767
2024-03-10,-0.000488013764523151,-0.0006588220425846309,-0.0006588220425846309,-0.0021302886546133992,-0.0030487381056315543,-0.0030487381056315543,-0.003544690946924667
2024-03-11,0.02563957910575931,0.03461361360160005,0.03461361360160005,0.024619571201844437,0.033014112089369,0.033014112089369,0.03241260190565676
2024-03-12,0.008677379075934341,0.011714523283322268,0.011714523283322268,0.007158198945332428,0.009346258188349665,0.009346258188349665,0.008456494837556727
2024-03-13,0.08210198627967041,0.11083826365815919,0.11083826365815919,0.07972764839747337,0.10719770353075653,0.10719770353075653,0.10619552663949516
2024-03-14,0.007186873116517341,0.00970232966901472,0.00970232966901472,0.005753952859620659,0.007449145770725973,0.007449145770725973,0.006551733583847863
2024-03-15,0.016105310672561674,0.021742283609817704,0.021742283609817704,0.015315062100359267,0.020432462739996105,0.020432462739996105,0.01975508654706859
2024-03-16,-0.05002926776656578,-0.06753986623961034,-0.06753986623961034,-0.05045915528284106,-0.06817747370594418,-0.06817747370594418,-0.0683716800047861
2024-03-17,0.05499247543300789,0.07424023178313585,0.07424023178313585,0.05450750556593764,0.07340252316500928,0.07340252316500928,0.07291381425826571
2024-03-18,-0.02200933119681396,-0.02971275318263844,-0.02971275318263844,-0.022338895044500928,-0.030250122377377453,-0.030250122377377453,-0.030524304245661993
2024-03-19,-0.10165784750332604,-0.13723881497961518,-0.13723881497961518,-0.10176528736964696,-0.13749745729987217,-0.13749745729987217,-0.13783837585979108
2024-03-20,0.10753981329497618,0.14517951050703415,0.14517951050703415,0.10734046808977382,0.1448312461591903,0.1448312461591903,0.1446312416886988
2024-03-21,-0.03760658553122362,-0.05076915713335177,-0.05076915713335177,-0.0378006897408647,-0.05107667840389185,-0.05107667840389185,-0.05121686414177107
2024-03-22,-0.0186985075148787,-0.02524311773515982,-0.02524311773515982,-0.018926850903702275,-0.025599772652395214,-0.025599772652395214,-0.025743914020790237
2024-03-23,-0.004759158780216953,-0.0064248981002222785,-0.0064248981002222785,-0.004974212476364315,-0.006756994804887562,-0.006756994804887562,-0.0068777451646446774
2024-03-24,0.05005082150998495,0.06756896394606263,0.06756896394606263,0.049726199182829944,0.06702185252513404,0.06702185252513404,0.06673167516663892
2024-03-25,0.03411627324221539,0.04605721079358095,0.04605721079358095,0.033577730811694906,0.04506485801329063,0.04506485801329063,0.044330894178848945
2024-03-26,0.0005296086703261644,0.0007149754603658562,0.0007149754603658562,3.110445065135359e-05,-0.00011141480435894469,-0.00011141480435894469,-0.000549380043310399
2024-03-27,-0.013177583054488427,-0.017789830565065626,-0.017789830565065626,-0.013939682618213212,-0.019082482933500455,-0.019082482933500455,-0.019849946892245285
2024-03-28,0.017706361641304246,0.02390371377058327,0.02390371377058327,0.016823536154610963,0.022497375287212407,0.022497375287212407,0.02190501406000278
2024-03-29,0.011606751806969016,0.015669197242237677,0.015669197242237677,0.010570793116382093,0.013912316704744576,0.013912316704744576,0.012904565676981061
2024-03-30,-0.00236111387743761,-0.0031875204770675496,-0.0031875204770675496,-0.003722167762067796,-0.005304909988355977,-0.005304909988355977,-0.00610968788965538
2024-03-31,0.027125921413402754,0.03662018625648907,0.03662018625648907,0.02574779135347649,0.034446689558227384,0.034446689558227384,0.033600986588760984
2024-04-01,-0.03953229177863884,-0.053368874222437884,-0.053368874222437884,-0.04020414252802729,-0.05451317771390929,-0.05451317771390929,-0.055228437998752544
2024-04-02,-0.05413219876861523,-0.07307885218603193,-0.07307885218603193,-0.054464809625896615,-0.07361606227575135,-0.07361606227575135,-0.07389372013137108
2024-04-03,0.01441678628593307,0.018579208665811014,0.018579208665811014,0.014153827763172755,0.018148723902137176,0.018148723902137176,0.017840338408368517
2024-04-04,0.02400829140033095,0.03098929813643706,0.03098929813643706,0.023646860271373304,0.030476997149569307,0.030476997149569307,0.030330466211547114
2024-04-05,-0.02550230076736508,-0.032917727816069,-0.032917727816069,-0.02526025403756227,-0.03265814055886607,-0.03265814055886607,-0.03283169630729654
2024-04-06,0.01828197501967569,0.023597913110960284,0.023597913110960284,0.01825045868336117,0.02344486482444541,0.02344486482444541,0.023059209053450935
2024-04-07,0.0037009917138440714,0.004777146932630786,0.004777146932630786,0.003623673208948297,0.0046141430633406255,0.0046141430633406255,0.004397168532262574
2024-04-08,0.016363101484697697,0.021121079459202288,0.021121079459202288,0.016158094302223702,0.020758957668221445,0.020758957668221445,0.020427918995659988
2024-04-09,-0.03233338149290356,-0.04173511484573753,-0.04173511484573753,-0.032949473324394796,-0.0426583418139348,-0.0426583418139348,-0.04312516354686424
2024-04-10,0.023382662231455256,0.03018175175532004,0.03018175175532004,0.022601127879276373,0.029067073740673743,0.029067073740673743,0.02872573260804434
2024-04-11,-0.007619752280787706,-0.009835384418562642,-0.009835384418562642,-0.00835832616426857,-0.010868000861294358,-0.010868000861294358,-0.01114818612328694
2024-04-12,-0.05736189250222542,-0.07404128676967046,-0.07404128676967046,-0.05756862109354255,-0.07439058280520794,-0.07439058280520794,-0.07469035280555736
2024-04-13,-0.06486427991370712,-0.083725179569566,-0.083725179569566,-0.06456842577008615,-0.08344245043590026,-0.08344245043590026,-0.08375694361907149
2024-04-14,0.04156583124925803,0.05365212856648071,0.05365212856648071,0.041556131380027894,0.05350855512545771,0.05350855512545771,0.05305843740086402
2024-04-15,-0.0433235038437674,-0.05592088810247771,-0.05592088810247771,-0.04312248533131813,-0.0557127024287255,-0.0557127024287255,-0.05587731963489184
2024-04-16,-0.006923783590430325,-0.00893704555389803,-0.008792183923176902,-0.00672366411443337,-0.008737898903276697,-0.008592967414509656,-0.008794653536297714
2024-04-17,-0.029753062092406697,-0.03840450352251244,-0.037783526806577546,-0.02995672051087417,-0.03875757629358123,-0.038125966183115145,-0.03844440083590872
2024-04-18,0.04361007322930603,0.056290784651013843,0.05538059799622493,0.04357223518007136,0.05627050249060961,0.05535904135572545,0.05545921117574437
2024-04-19,0.0044815534861129235,0.005784676417815714,0.005691141831108311,0.004307791722679033,0.005514284743677544,0.005427694107430492,0.005270150825767317
2024-04-20,0.02952401908882559,0.038108860579593895,0.037119020448804725,0.029426334092305106,0.0379387699655751,0.036953481420555656,0.03680591928488108
2024-04-21,0.0006196157616830669,0.0007997844264988965,0.0011528743255360433,0.0005354036472531298,0.0006540111023951578,0.001004414764299577,0.0008769392212688576
2024-04-22,0.036908888944319644,0.04764106467669751,0.04795252437410619,0.03673781444677293,0.047386502023769816,0.04769406650636987,0.04758583795036664
2024-04-23,-0.005231545286262906,-0.006752746952581489,-0.006838450205692552,-0.005341599673983066,-0.006939169538923262,-0.007028072736985247,-0.007181383273312636
2024-04-24,-0.025192211666957825,-0.032517472611683744,-0.03265816483455856,-0.02519730776849738,-0.032565435167195234,-0.03271132946106026,-0.032853793094156036
2024-04-25,0.000210691751548179,0.0002719556087829164,0.0007191177666902871,0.0003007423092411532,0.0003673019606218464,0.0008265763199004628,0.0007546811023906308
2024-04-26,-0.01944644707056091,-0.02510098431893192,-0.024533453268228433,-0.019259953259120333,-0.024904768966574897,-0.024332072657302417,-0.02448044840693253
2024-04-27,-0.0009312393449614244,-0.0012020203027439148,-0.0016109056721630055,-0.0006657364733066995,-0.0009095786809613093,-0.0013186125893878131,-0.001491095872818593
2024-04-28,-0.0055309306355143285,-0.0071391860244392116,-0.006765164612549007,-0.004999459408824847,-0.0064997828722850315,-0.006127416306286881,-0.006284054369314895
2024-04-29,0.0038177809194939846,0.00492789549914281,0.004643398221731258,0.004254617679111394,0.005449705330514032,0.005143550555305909,0.004996779899566706
2024-04-30,-0.0479145978441988,-0.061846956658518935,-0.05917076592926993,-0.047830816256152375,-0.06178244213163042,-0.05910165043543336,-0.05924665145931618
2024-05-01,-0.028557758605041627,-0.03686163587250681,-0.03361140685942706,-0.028361608378575154,-0.03668892525472878,-0.03342964268246751,-0.033699858222893675
2024-05-02,0.009709253254843174,0.012532459673176052,0.011071315989496658,0.009719100909065137,0.01249688511982594,0.011059032689590964,0.010893100978136339
2024-05-03,0.05660991937914705,0.056503604567835805,0.05655929307481937,0.05664029249914271,0.056533974631724826,0.05658966473952032,0.05660524327390748
2024-05-04,0.011559025611408823,0.011559025611408823,0.011559025611408823,0.011711435215441712,0.011711435215441712,0.011711435215441712,0.011551236194053294
2024-05-05,0.003355795141373394,0.003355795141373394,0.003355795141373394,0.0035348325694584126,0.0035348325694584126,0.0035348325694584126,0.0033555802396754153
2024-05-06,-0.00024939344252493606,-0.00024939344252493606,-0.00024939344252493606,-0.0003451201810417137,-0.0003451201810417137,-0.0003451201810417137,-0.000704062587990606
2024-05-07,-0.01915127845844477,-0.01915127845844477,-0.01915127845844477,-0.019243030970492514,-0.019243030970492514,-0.019243030970492514,-0.019564647390269307
2024-05-08,-0.013064549632510225,-0.013064549632510225,-0.013064549632510225,-0.013019606271415629,-0.013019606271415629,-0.013019606271415629,-0.013176947571512887
2024-05-09,0.03407071201814172,0.03407071201814172,0.03407071201814172,0.033919118730106224,0.033919118730106224,0.033919118730106224,0.03387134747145559
2024-05-10,-0.03321940887360055,-0.03321940887360055,-0.03321940887360055,-0.033173390334948816,-0.033173390334948816,-0.033173390334948816,-0.03337649251338737
2024-05-11,0.002304027467760701,0.002304027467760701,0.002304027467760701,0.0022767378300443397,0.0022767378300443397,0.0022767378300443397,0.002081563849604784
2024-05-12,0.004799381023694755,0.004799381023694755,0.004799381023694755,0.00485010444409828,0.00485010444409828,0.00485010444409828,0.004674653002396223
2024-05-13,0.017354168550461794,0.017354168550461794,0.017354168550461794,0.017376656424359815,0.017376656424359815,0.017376656424359815,0.01721151108325536
2024-05-14,-0.029041677116560565,-0.029041677116560565,-0.029041677116560565,-0.028492071617436165,-0.028492071617436165,-0.028492071617436165,-0.028703342356892092
2024-05-15,0.06983535163190814,0.06983535163190814,0.06983535163190814,0.07001259043036634,0.07001259043036634,0.07001259043036634,0.06965717306453345
2024-05-16,-0.011681102723996157,-0.011681102723996157,-0.011681102723996157,-0.011707692071564302,-0.011707692071564302,-0.011707692071564302,-0.011837075116764573
2024-05-17,0.033633596126261614,0.033633596126261614,0.033633596126261614,0.033472765049092246,0.033472765049092246,0.033472765049092246,0.033290325108110475
2024-05-18,0.0027571846102750503,0.0027571846102750503,0.0027571846102750503,0.0026566408368950967,0.0026566408368950967,0.0026566408368950967,0.0025019650937285753
2024-05-19,-0.010929854529555721,-0.010929854529555721,-0.010929854529555721,-0.011001157538167106,-0.011001157538167106,-0.011001157538167106,-0.01111577572612299
2024-05-20,0.07472665871711365,0.07472665871711365,0.07472665871711365,0.07456893136985476,0.07456893136985476,0.07456893136985476,0.07447750831946265
2024-05-21,-0.013660541339814265,-0.013660541339814265,-0.013660541339814265,-0.014631929294314117,-0.014631929294314117,-0.014631929294314117,-0.014758663407397177
2024-05-22,-0.01025971372832428,-0.01025971372832428,-0.01025971372832428,-0.011028176179201377,-0.011028176179201377,-0.011028176179201377,-0.011241658332407978
2024-05-23,-0.016145481677063273,-0.016145481677063273,-0.016145481677063273,-0.016887989256574643,-0.016887989256574643,-0.016887989256574643,-0.01705632503442389
2024-05-24,-0.006995302803581893,-0.006995302803581893,-0.006995302803581893,-0.0071543197086919585,-0.0071543197086919585,-0.0071543197086919585,-0.007311166583548356
2024-05-25,0.00744834979813385,0.00744834979813385,0.00744834979813385,0.007265026108350892,0.007265026108350892,0.007265026108350892,0.0071038767495417154
2024-05-26,-0.0132976748964275,-0.0132976748964275,-0.0132976748964275,-0.013489349271429751,-0.013489349271429751,-0.013489349271429751,-0.0138538354979868
2024-05-27,0.01247272610154877,0.01247272610154877,0.01247272610154877,0.012128912678053272,0.012128912678053272,0.012128912678053272,0.011482478076153102
2024-05-28,-0.011581746358947306,-0.011581746358947306,-0.011581746358947306,-0.011889590554027274,-0.011889590554027274,-0.011889590554027274,-0.012364249456576437
2024-05-29,-0.012901753647851684,-0.012901753647851684,-0.012901753647851684,-0.013065160893204975,-0.013065160893204975,-0.013065160893204975,-0.01377099147027605
2024-05-30,0.0037396257799824375,0.0037396257799824375,0.0037396257799824375,0.0035807587001210894,0.0035807587001210894,0.0035807587001210894,0.0032473303053950353
2024-05-31,-0.0056864593171526475,-0.0056864593171526475,-0.0056864593171526475,-0.005853637159571545,-0.005853637159571545,-0.005853637159571545,-0.006140003875487077
2024-06-01,0.008608654363927982,0.008608654363927982,0.008608654363927982,0.008297295465007348,0.008297295465007348,0.008297295465007348,0.007850605155217849
2024-06-02,-0.0018131499434368482,-0.0027034191974839136,-0.0027034191974839136,-0.0022195398714669468,-0.003324433627565737,-0.003324433627565737,-0.003531293957181103
2024-06-03,0.016675189681932805,0.022796506987431218,0.022574592752003627,0.015894025457348304,0.021500787946316713,0.021298306358693786,0.020626007857479145
2024-06-04,0.03951925914373786,0.05302435501449712,0.05250818204761276,0.03914018042576539,0.05232892574814585,0.051825046406513975,0.05129221782182691
2024-06-05,0.012256683372776857,0.016598538956854585,0.016436958168234657,0.011857822721199396,0.01594162867050919,0.015789483765152434,0.015487593693211066
2024-06-06,-0.000823326253700408,-0.0012490208072594398,-0.0012368620403002337,-0.0013153811208298505,-0.0019739802564876507,-0.0019531524525376875,-0.0021197874769350866
2024-06-07,-0.028110429595455722,-0.037662230503411026,-0.03722500010028479,-0.028398513385268,-0.038193271093093006,-0.03774509564485229,-0.03817754536978479
2024-06-08,-0.0007208813096593804,-0.0009566737309905273,-0.0009083851162190028,-0.0009792025829281625,-0.0014613089160263604,-0.00136683580983743,-0.0018204009049181957
2024-06-09,0.00044094762714893187,0.0005935620022572263,0.0005649379386893829,0.000309000204130383,0.00030039219105471027,0.00030200930047707963,-3.1746677270794166e-05
2024-06-10,-0.02056005949965401,-0.027676008060296273,-0.025374260611736834,-0.02069156080628154,-0.0279193961912656,-0.02558026639602695,-0.025776212196624182
2024-06-11,-0.037957073010648094,-0.0510942226896585,-0.047469286041281825,-0.038154338860964754,-0.051555108978084574,-0.04785783116418829,-0.048434835320356306
2024-06-12,0.02171811526209589,0.029234873228762993,0.027151189503887292,0.021432762490103174,0.028710649708458602,0.02669352517087753,0.026297693871036643
2024-06-13,-0.030230816654497516,-0.0406938669323059,-0.03935075147086816,-0.030257933263682646,-0.04086994398149546,-0.039507954826821234,-0.039912871057250277
2024-06-14,-0.009218090876445102,-0.012408522329487004,-0.01127103940290354,-0.00937994868637837,-0.012710705970396252,-0.011523466644874025,-0.011769354204563043
2024-06-15,0.006567242772584311,0.008840201260654155,0.007980588607295584,0.00642346426501228,0.00858561791963619,0.007767835628163411,0.007592878174893514
2024-06-16,0.012925328204908233,0.017398854686536038,0.015774027165693563,0.0128316786590561,0.017214855364589665,0.015622942085772307,0.015457422819414202
2024-06-17,-0.016817879286929325,-0.022638638896447672,-0.02086322640268052,-0.01699532014941718,-0.02297440007573459,-0.021150924654161574,-0.021435506618708633
2024-06-18,-0.024718520236503255,-0.033273734704686676,-0.029551850701879503,-0.02476745431615246,-0.03346406734382956,-0.029680985567101525,-0.03004360984024812
2024-06-19,0.0010207917361859742,0.0013740933151989315,0.0011836840507003944,0.0009218691485628483,0.0011228379381018616,0.001016251489536213,0.0006752664619660287
2024-06-20,-0.009942489079529849,-0.013383638695651944,-0.011248362386451586,-0.010155449593273413,-0.013760281822667753,-0.011522961904173012,-0.011786385256988163
2024-06-21,-0.005172555782700864,-0.006962805508260822,-0.005845266814613955,-0.005206161591239322,-0.007065373402599051,-0.005904815627698068,-0.00607087653793581
2024-06-22,0.0009688976994655435,0.0013042384697603694,0.0010949066201243658,0.0008404718023375946,0.0010852180286622382,0.0009324450519083705,0.000799307752880063
2024-06-23,-0.019574748319747114,-0.026349675315127795,-0.02212052060231114,-0.019783684950967273,-0.02667663229981654,-0.02237400108678489,-0.022512290541306323
2024-06-24,-0.030639093909801227,-0.04124345116910303,-0.03462382744324651,-0.030635179024933512,-0.041253583653363735,-0.03462522724556394,-0.034669864011151685
2024-06-25,0.019426122710531908,0.025714781374612628,0.02019104746617896,0.019230468706186832,0.025398550037313283,0.01997364763076015,0.019834842326317492
2024-06-26,-0.0095479520210609,-0.01288473968782321,-0.010240185912089132,-0.009639183123222317,-0.013057168801449137,-0.01034779024352317,-0.010492747060055319
2024-06-27,0.03746130403544022,0.050426865372228125,0.03912286839813167,0.03732736859226615,0.05016347873648441,0.03897246088598161,0.038741394609049795
2024-06-28,-0.03712479582660636,-0.04997388983973034,-0.03830501009689944,-0.03726653790921375,-0.0502215447983374,-0.038456579601912844,-0.038630322820325524
2024-06-29,0.005918991838510472,0.00796758714799441,0.005985624094600202,0.0058704091674046666,0.007822889393120702,0.005933827131172853,0.005705549626111139
2024-06-30,0.03175194622310222,0.04274146772850823,0.032120183097085274,0.03157923634904458,0.042456883377107735,0.0319437619651215,0.03180183495989808
